timestamp,device1_connected,device1_unique_ap_macs,device2_connected,device2_unique_ap_macs,device3_connected,device3_unique_ap_macs,device4_connected,device4_unique_ap_macs,total_connections,device_std,Tap_count,ground_truth,prediction,uncertain_rate
2021-03-11 23:18:00,0,0,2,2,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-11 23:19:00,1,1,1,1,0,0,0,0,2,0.0,5,0,0,0.0
2021-03-11 23:20:00,1,1,2,2,0,0,0,0,3,0.7071,34,0,0,0.0
2021-03-11 23:21:00,2,2,2,2,0,0,0,0,4,0.0,0,0,0,0.0
2021-03-11 23:22:00,1,1,2,2,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-11 23:23:00,1,1,2,2,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-11 23:24:00,3,3,2,2,0,0,0,0,5,0.7071,0,0,0,0.0
2021-03-11 23:25:00,5,5,2,2,0,0,0,0,7,2.1213,0,0,0,0.0
2021-03-11 23:26:00,6,6,2,2,0,0,0,0,8,2.8284,50,0,0,0.0
2021-03-11 23:27:00,5,5,2,2,0,0,0,0,7,2.1213,19,0,0,0.0
2021-03-11 23:28:00,6,6,2,2,0,0,0,0,8,2.8284,4,0,0,0.0
2021-03-11 23:29:00,6,6,2,2,0,0,0,0,8,2.8284,9,0,0,0.0
2021-03-11 23:30:00,6,6,2,2,0,0,0,0,8,2.8284,0,0,0,0.0
2021-03-11 23:31:00,6,6,2,2,0,0,0,0,8,2.8284,5,0,0,0.0
2021-03-11 23:32:00,4,4,2,2,0,0,0,0,6,1.4142,59,0,0,0.0
2021-03-11 23:33:00,5,5,2,2,0,0,0,0,7,2.1213,100,0,0,0.0
2021-03-11 23:34:00,5,5,2,2,0,0,0,0,7,2.1213,67,0,0,0.0
2021-03-11 23:35:00,3,3,2,2,0,0,0,0,5,0.7071,0,0,0,0.0
2021-03-11 23:36:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-11 23:37:00,1,1,2,2,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-11 23:38:00,1,1,2,2,0,0,0,0,3,0.7071,2,0,0,0.0
2021-03-11 23:39:00,1,1,2,2,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-11 23:40:00,1,1,2,2,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-11 23:41:00,1,1,2,2,0,0,0,0,3,0.7071,4,0,0,0.0
2021-03-11 23:42:00,1,1,2,2,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-11 23:43:00,1,1,2,2,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-11 23:44:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:45:00,0,0,1,1,0,0,0,0,1,0.7071,0,0,0,0.0
2021-03-11 23:46:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:47:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:48:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:49:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:50:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:51:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:52:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:53:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:54:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:55:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:56:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:57:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:58:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-11 23:59:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,0,0.0
2021-03-12 00:00:00,1,1,1,1,0,0,0,0,2,0.0,44,0,0,0.0
2021-03-12 00:01:00,1,1,1,1,0,0,0,0,2,0.0,22,0,0,0.0
2021-03-12 00:02:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-12 00:03:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:04:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:05:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:06:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:07:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:08:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:09:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-12 00:10:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-12 00:11:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:12:00,0,0,1,1,0,0,0,0,1,0.7071,0,0,0,0.0
2021-03-12 00:13:00,1,1,1,1,0,0,0,0,2,0.0,0,0,0,0.0
2021-03-12 00:14:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:15:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:16:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 00:17:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 00:18:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 00:19:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 00:20:00,4,4,1,1,0,0,0,0,5,2.1213,0,0,0,0.0
2021-03-12 00:21:00,4,4,1,1,0,0,0,0,5,2.1213,0,0,0,0.0
2021-03-12 00:22:00,4,4,1,1,0,0,0,0,5,2.1213,0,0,0,0.0
2021-03-12 00:23:00,4,4,1,1,0,0,0,0,5,2.1213,0,0,0,0.0
2021-03-12 00:24:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:25:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:26:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:27:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:28:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:29:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
2021-03-12 00:30:00,0,0,1,1,0,0,0,0,1,0.7071,0,0,0,0.0
2021-03-12 00:31:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,0,0.0
2021-03-12 00:32:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,0,0.0
2021-03-12 00:33:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:34:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:35:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 00:36:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 00:37:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 00:38:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 00:39:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:40:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:41:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:42:00,3,3,0,0,0,0,0,0,3,2.1213,2,0,0,0.0
2021-03-12 00:43:00,3,3,0,0,0,0,0,0,3,2.1213,18,0,0,0.0
2021-03-12 00:44:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:45:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:46:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:47:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:48:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:49:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 00:50:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:51:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:52:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:53:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:54:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:55:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:56:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:57:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 00:58:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 00:59:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 01:00:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 01:01:00,3,3,0,0,0,0,0,0,3,2.1213,12,0,0,0.0
2021-03-12 01:02:00,3,3,0,0,0,0,0,0,3,2.1213,33,0,0,0.0
2021-03-12 01:03:00,3,3,0,0,0,0,0,0,3,2.1213,29,0,0,0.0
2021-03-12 01:04:00,2,2,0,0,0,0,0,0,2,1.4142,16,0,0,0.0
2021-03-12 01:05:00,3,3,0,0,0,0,0,0,3,2.1213,17,0,0,0.0
2021-03-12 01:06:00,3,3,0,0,0,0,0,0,3,2.1213,40,0,0,0.0
2021-03-12 01:07:00,3,3,0,0,0,0,0,0,3,2.1213,36,0,0,0.0
2021-03-12 01:08:00,3,3,0,0,0,0,0,0,3,2.1213,19,0,0,0.0
2021-03-12 01:09:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 01:10:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 01:11:00,2,2,0,0,0,0,0,0,2,1.4142,4,0,0,0.0
2021-03-12 01:12:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 01:13:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 01:14:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 01:15:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 01:16:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 01:17:00,3,3,0,0,0,0,0,0,3,2.1213,37,0,0,0.0
2021-03-12 01:18:00,3,3,0,0,0,0,0,0,3,2.1213,73,0,0,0.0
2021-03-12 01:19:00,3,3,0,0,0,0,0,0,3,2.1213,11,0,0,0.0
2021-03-12 01:20:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 01:21:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,0,0.0
2021-03-12 01:22:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 01:23:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 01:24:00,3,3,0,0,0,0,0,0,3,2.1213,0,0,0,0.0
2021-03-12 01:25:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,0,0.0
2021-03-12 01:26:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,0,0.0
2021-03-12 01:27:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,0,0.0
2021-03-12 01:28:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,0,0.0
2021-03-12 01:29:00,3,3,0,0,0,0,0,0,3,2.1213,5,1,0,0.0
2021-03-12 01:30:00,2,2,0,0,0,0,0,0,2,1.4142,18,1,0,0.0
2021-03-12 01:31:00,2,2,0,0,0,0,0,0,2,1.4142,4,1,0,0.0
2021-03-12 01:32:00,2,2,0,0,0,0,0,0,2,1.4142,1,1,1,0.02
2021-03-12 01:33:00,3,3,0,0,0,0,0,0,3,2.1213,44,1,1,0.02
2021-03-12 01:34:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 01:35:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 01:36:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 01:37:00,2,2,0,0,0,0,0,0,2,1.4142,4,1,1,0.02
2021-03-12 01:38:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 01:39:00,2,2,0,0,0,0,0,0,2,1.4142,9,1,1,0.02
2021-03-12 01:40:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 01:41:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 01:42:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 01:43:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 01:44:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 01:45:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 01:46:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 01:47:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 01:48:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 01:49:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 01:50:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 01:51:00,2,2,0,0,0,0,0,0,2,1.4142,1,1,1,0.02
2021-03-12 01:52:00,3,3,0,0,0,0,0,0,3,2.1213,12,1,1,0.02
2021-03-12 01:53:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 01:54:00,3,3,0,0,0,0,0,0,3,2.1213,3,1,1,0.02
2021-03-12 01:55:00,3,3,0,0,0,0,0,0,3,2.1213,19,1,1,0.02
2021-03-12 01:56:00,2,2,0,0,0,0,0,0,2,1.4142,4,1,1,0.02
2021-03-12 01:57:00,3,3,0,0,0,0,0,0,3,2.1213,31,1,1,0.02
2021-03-12 01:58:00,2,2,0,0,0,0,0,0,2,1.4142,54,1,1,0.02
2021-03-12 01:59:00,3,3,0,0,0,0,0,0,3,2.1213,20,1,1,0.02
2021-03-12 02:00:00,3,3,0,0,0,0,0,0,3,2.1213,7,1,1,0.02
2021-03-12 02:01:00,3,3,0,0,0,0,0,0,3,2.1213,5,1,1,0.02
2021-03-12 02:02:00,3,3,0,0,0,0,0,0,3,2.1213,41,1,1,0.02
2021-03-12 02:03:00,3,3,0,0,0,0,0,0,3,2.1213,24,1,1,0.02
2021-03-12 02:04:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:05:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:06:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:07:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:08:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:09:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:10:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:11:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:12:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:13:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:14:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:15:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:16:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:17:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:18:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:19:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:20:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:21:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:22:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:23:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:24:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:25:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:26:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:27:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:28:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:29:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:30:00,3,3,0,0,0,0,0,0,3,2.1213,19,1,1,0.02
2021-03-12 02:31:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:32:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:33:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:34:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:35:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:36:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:37:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:38:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:39:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:40:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:41:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:42:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:43:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:44:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:45:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:46:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:47:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 02:48:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:49:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:50:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:51:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:52:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:53:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:54:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:55:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:56:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:57:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:58:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 02:59:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:00:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 03:01:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:02:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:03:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:04:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:05:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:06:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:07:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:08:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:09:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:10:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:11:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:12:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:13:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:14:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:15:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:16:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:17:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:18:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:19:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:20:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:21:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:22:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:23:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:24:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:25:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:26:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:27:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:28:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:29:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 03:30:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:31:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:32:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:33:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:34:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:35:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:36:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:37:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:38:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:39:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:40:00,2,2,0,0,0,0,0,0,2,1.4142,3,1,1,0.02
2021-03-12 03:41:00,2,2,0,0,0,0,0,0,2,1.4142,1,1,1,0.02
2021-03-12 03:42:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:43:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:44:00,2,2,0,0,0,0,0,0,2,1.4142,107,1,1,0.02
2021-03-12 03:45:00,1,1,0,0,0,0,0,0,1,0.7071,23,1,1,0.02
2021-03-12 03:46:00,2,2,0,0,0,0,0,0,2,1.4142,30,1,1,0.02
2021-03-12 03:47:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:48:00,2,2,0,0,0,0,0,0,2,1.4142,7,1,1,0.02
2021-03-12 03:49:00,2,2,0,0,0,0,0,0,2,1.4142,53,1,1,0.02
2021-03-12 03:50:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:51:00,2,2,0,0,0,0,0,0,2,1.4142,50,1,1,0.02
2021-03-12 03:52:00,2,2,0,0,0,0,0,0,2,1.4142,7,1,1,0.02
2021-03-12 03:53:00,2,2,0,0,0,0,0,0,2,1.4142,7,1,1,0.02
2021-03-12 03:54:00,2,2,0,0,0,0,0,0,2,1.4142,16,1,1,0.02
2021-03-12 03:55:00,2,2,0,0,0,0,0,0,2,1.4142,51,1,1,0.02
2021-03-12 03:56:00,2,2,0,0,0,0,0,0,2,1.4142,34,1,1,0.02
2021-03-12 03:57:00,2,2,0,0,0,0,0,0,2,1.4142,4,1,1,0.02
2021-03-12 03:58:00,2,2,0,0,0,0,0,0,2,1.4142,8,1,1,0.02
2021-03-12 03:59:00,2,2,0,0,0,0,0,0,2,1.4142,1,1,1,0.02
2021-03-12 04:00:00,2,2,0,0,0,0,0,0,2,1.4142,5,1,1,0.02
2021-03-12 04:01:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:02:00,1,1,0,0,0,0,0,0,1,0.7071,3,1,1,0.02
2021-03-12 04:03:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:04:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:05:00,2,2,0,0,0,0,0,0,2,1.4142,5,1,1,0.02
2021-03-12 04:06:00,2,2,0,0,0,0,0,0,2,1.4142,16,1,1,0.02
2021-03-12 04:07:00,2,2,0,0,0,0,0,0,2,1.4142,1,1,1,0.02
2021-03-12 04:08:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:09:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:10:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:11:00,2,2,0,0,0,0,0,0,2,1.4142,19,1,1,0.02
2021-03-12 04:12:00,2,2,0,0,0,0,0,0,2,1.4142,38,1,1,0.02
2021-03-12 04:13:00,2,2,0,0,0,0,0,0,2,1.4142,2,1,1,0.02
2021-03-12 04:14:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:15:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:16:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 04:17:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:18:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:19:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
